full_text,created_at
RT @unibirmingham: Our experts are working together on improving the detection of SARS-CoV-2 antibodies – the best way of fighting the dise…,2020-04-20 18:26:24
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 18:37:31
"RT @ChristiAnne67: UK scientists https://t.co/ClzDJ9h1i8 manufacture one Million doses of potential COVID-19 vaccine

#Science
📚 #Education…",2020-04-20 18:51:30
"@Tobias_Ellwood He is using lots of capital letters to urge the UK to work on a vaccine *not to save lives but to gain power*
https://t.co/kqqfQUTpX3",2020-04-20 18:52:29
"RT @IndySport: Novak Djokovic says he is ‘opposed to vaccination’ 

https://t.co/S0JgIIVr3D",2020-04-20 19:07:34
"RT @ActivistPost: They plan to ruin the best tennis player in the world b/c he opposes mandatory vaccines.

'""I am opposed to vaccination a…",2020-04-20 18:52:49
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 18:24:30
"RT @greg_jenner: As the world hopes for a #vaccine, please help preserve the home of the pioneer behind vaccination, Edward Jenner (no rela…",2020-04-20 18:41:06
"Ok but I hope they don't kill llamas for this. Humans are just not worth it 

https://t.co/F25u5oA4Tw",2020-04-20 18:21:27
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 18:26:55
"RT @ActivistPost: They plan to ruin the best tennis player in the world b/c he opposes mandatory vaccines.

'""I am opposed to vaccination a…",2020-04-20 19:00:31
Pro-life leaders call for coronavirus vaccine without abortion ties https://t.co/AWZf7Q7WJ5,2020-04-20 18:31:37
"No certainty that UK will have coronavirus vaccine in 18 months, chief scientific adviser warns
https://t.co/PORdW4jgyq",2020-04-20 18:47:28
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 19:01:36
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 18:36:25
"This Evil game is played by the Illuminati, UK, Freemasons ,USA and they all want us to get the vaccine injected which once in your blood the person can be controlled mentally by 5G tech. 
#BOYCOTTcoronaVACCINE 
The world should fail their EVIL plan.",2020-04-20 19:08:41
"RT @Rand0mB1tsUK: Coronavirus: Boris Johnson fears second peak from relaxing lockdown

🤔 Has he just realised that not only is herd immunit…",2020-04-20 18:44:33
RT @UHSFT: Southampton researchers set to begin #COVID19 vaccine trials https://t.co/eU2DhRuJXo https://t.co/vOFlf9lAlx,2020-04-20 19:13:45
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 18:46:25
"Professor Sarah Gilbert at Oxford University: “The coronavirus is very good at not leaving a strong immune memory behind it."" In other words, the herd immunity idea/policy can involve higher risk than earlier expected. https://t.co/aeBzNLZrKS #COVID19 #koronaNorge",2020-04-20 18:09:53
"RT @UoSMedia: If you are:

 ☑️ healthy
 ☑️ aged 18-55
 ☑️ based in the Southampton area

you could help trial a safe vaccine against #COVID…",2020-04-20 18:18:24
"RT @thetimesscot: Britain must prepare for a second wave of Covid-19, a leading scientist working on a vaccine has said https://t.co/AC0M33…",2020-04-20 18:44:13
"RT @greg_jenner: As the world hopes for a #vaccine, please help preserve the home of the pioneer behind vaccination, Edward Jenner (no rela…",2020-04-20 19:03:23
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 18:56:22
"RT @DailyMailUK: MMR vaccine is 'safe and does not cause autism', study finds https://t.co/OIg3YgomJN",2020-04-20 19:11:40
"RT @UoSMedia: If you are:

 ☑️ healthy
 ☑️ aged 18-55
 ☑️ based in the Southampton area

you could help trial a safe vaccine against #COVID…",2020-04-20 18:16:10
"RT @XSalaimartin: Hoy hay 115 candidatas a vacuna contra el Covid-19, 79 de ellas en estudio. De éstas, 5 ya en voluntarios humanos. Sara G…",2020-04-20 18:24:55
"Coronavirus vaccine 'not a certainty', chief scientific advisor warns https://t.co/TZ330ZgCgK lewat @MetroUK",2020-04-20 17:33:26
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 17:46:29
@JoeandBullish @DjokerNole @ASICSTennis @HeadHeadtennis @seikowatches @LACOSTE Why the hell would anyone get the vaccine after the success of the last pandemic vaccine? https://t.co/FOICj5vokD,2020-04-20 18:04:38
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 17:35:59
RT @Britpopmemories: I was chatting to someone who said the Oxford vaccine trial launched so quickly because the UK was clever enough to pr…,2020-04-20 17:43:36
"RT @DailyMailUK: MMR vaccine is 'safe and does not cause autism', study finds https://t.co/OIg3YgomJN",2020-04-20 17:46:50
"RT @DailyMailUK: MMR vaccine is 'safe and does not cause autism', study finds https://t.co/OIg3YgomJN",2020-04-20 17:58:55
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 17:50:17
"RT @21WIRE: Some truth for once? UK Science Advisor says #vaccine efficacy is 'not certainty'. However, as with soldiers - looks like #NHS…",2020-04-20 17:41:21
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 17:52:17
"@eugenegu ""Jesus is my vaccine""...really? Wow, these people are about as smart as Boris Johnson saying that COVID-19 is under control in the UK, visits the hospital and boasts about shaking as many hands as possible, then contracts and almost dies of COVID-19 himself. 🤦‍♀️",2020-04-20 17:51:34
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 17:37:38
"RT @HPRU_BSE: Experts @BristolUni have united under the banner Bristol UNCOVER, to combine resources &amp; streamline the city's research effor…",2020-04-20 18:04:29
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 17:49:58
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 18:02:34
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 17:48:27
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 17:57:45
@8_ingenue @DjokerNole Why the hell would anyone get the vaccine after the success of the last pandemic vaccine? https://t.co/FOICj5vokD,2020-04-20 17:46:28
"RT @DailyMailUK: MMR vaccine is 'safe and does not cause autism', study finds https://t.co/OIg3YgomJN",2020-04-20 17:47:27
RT @ArtsPro: #APNews: Survey finds the availability of a vaccine is critical in the decision to return to the theatre and over a quarter sa…,2020-04-20 17:52:41
"RT @gayu_20: @HardeepSPuri Sir, 
Please try to understand the situation. Countries like France, UK, Italy and even USA are still allowing c…",2020-04-20 18:00:35
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 17:38:18
RT @ali_naka: UK has said they will not use any vaccine from any other country. They are developing theirs.#COVIDー19,2020-04-20 17:51:14
"RT @21WIRE: Some truth for once? UK Science Advisor says #vaccine efficacy is 'not certainty'. However, as with soldiers - looks like #NHS…",2020-04-20 17:47:19
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 17:40:18
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 17:37:07
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 17:34:19
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 18:05:37
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 17:52:26
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 17:50:40
"RT @keyaki1117: メモ
「Coronavirus vaccine trial begins in the UK - how it works and who will receive it」
https://t.co/Jx2saVh8DT",2020-04-20 18:07:29
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 17:35:47
"RT @UoSMedia: If you are:

 ☑️ healthy
 ☑️ aged 18-55
 ☑️ based in the Southampton area

you could help trial a safe vaccine against #COVID…",2020-04-20 18:01:20
"RT @ActivistPost: They plan to ruin the best tennis player in the world b/c he opposes mandatory vaccines.

'""I am opposed to vaccination a…",2020-04-20 17:59:14
@JCJJMB Why the hell would you get the vaccine when the last pandemic vaccine caused horror to thousands of people? https://t.co/FOICj5vokD,2020-04-20 17:43:20
"RT @21WIRE: Some truth for once? UK Science Advisor says #vaccine efficacy is 'not certainty'. However, as with soldiers - looks like #NHS…",2020-04-20 17:59:13
@Connie_c27 @Jack_Leahy Why the hell would anyone get the vaccine after the success of the last pandemic vaccine? https://t.co/FOICj5vokD,2020-04-20 17:45:36
@piersmorgan @WHO I watched the Andrew Marrs show today on catchup and was disturbed by the comments from Dr Gilbert ref to if they do create the vaccine there is not enough manufactures to make if any and also they would share with the rest of the world before UK was 100 utilised,2020-04-20 17:42:02
"RT @DailyMailUK: MMR vaccine is 'safe and does not cause autism', study finds https://t.co/OIg3YgomJN",2020-04-20 18:03:12
"RT @May_Roma: オクスフォード大研究者、コロナワクチンは９月までにできるとの見通し。現在開発中のワクチンは80%ほどの確率で平気だと自信。問題は量産化でイギリス国内の設備が足りない

via https://t.co/RMEL8177cv https://t.co/…",2020-04-20 17:45:03
"RT @21WIRE: Some truth for once? UK Science Advisor says #vaccine efficacy is 'not certainty'. However, as with soldiers - looks like #NHS…",2020-04-20 17:38:16
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 17:38:16
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 17:53:58
"@DPJHodges So how does the #lockdown get relaxed then?
There is no vaccine and not enough testing, only 20,000 a day with a UK population of 67,000,000 some need more than 1 test.
I am a 'key worker' but currently 12 week 'shielding' due to 'underlying health issues' no idea if I'm immune",2020-04-20 17:35:28
"RT @elly_gov: #SAYNOTOGATESVACCINE #saynotonew  #SAYNOTOBILLGATES we don’t want your mandatory vaccine , we have not forgotten the girls fr…",2020-04-20 17:34:51
"RT @RevDrBarber: We don’t need guns, anger &amp; flags. We need grace towards each other, testing &amp; tracing until there is a vaccine &amp; full coo…",2020-04-20 17:36:59
"RT @May_Roma: オクスフォード大研究者、コロナワクチンは９月までにできるとの見通し。現在開発中のワクチンは80%ほどの確率で平気だと自信。問題は量産化でイギリス国内の設備が足りない

via https://t.co/RMEL8177cv https://t.co/…",2020-04-20 18:04:10
